id,author_id,created_at,lang,text,retweet_count,reply_count,like_count,quote_count
1595048317129723904,859778214,2022-11-22 13:35:28+00:00,en,"RT @FunnyNFTGuy: 🌟🌟Competition Time🌟🌟

🏟️🏟️Win Win Win🏟️🏟️

World Cup 3D Desktop Celebration Karen Sticker 

⚽️Retweet This Tweet
🏟️Retweet…",13,0,0,0
1595048317058273282,1000006074123026434,2022-11-22 13:35:28+00:00,en,"RT @FIFAWorldCup: 정국 (Jung Kook) ""Dreamers"" Official Music Video | FIFA World Cup 2022 Official Soundtrack

https://t.co/2vjhri8x19

#Dream…",76374,0,0,0
1595048316827754497,1189507958150848512,2022-11-22 13:35:27+00:00,en,"RT @7btsupdates: 정국 (Jung Kook) - Dreamers | FIFA World Cup 2022 Official Soundtrack

🔗https://t.co/SH3fWPNpgM

@BTS_twt 
-🐼 https://t.co/n…",385,0,0,0
1595048316752072706,1589987251420770307,2022-11-22 13:35:27+00:00,en,"Live Now 👀👀&lt;&lt;&lt;

 Denmark vs Tunisia in the 2022 World Cup
Died Suddenly #GMMTV2023 
#ARGKSA #Cryptocurency #템페스트

👌👌&gt;&gt;   
https://t.co/joGk7083jw
  
👌👌&gt;&gt;   
https://t.co/joGk7083jw

&lt;🔴   #تونَس_الدنمارَك   | #FIFAWorldCup dd",0,0,0,0
1595048316462587904,1246140487859417088,2022-11-22 13:35:27+00:00,en,"RT @DanielRegha: Argentina played a great game, &amp; is still very much a top contender in this World Cup tournament; Not the outcome people t…",43,0,0,0
1595048316403859457,1460209537563066369,2022-11-22 13:35:27+00:00,en,RT @btschartdata: 정국 (Jung Kook) - Dreamers | FIFA World Cup 2022 Official Soundtrack https://t.co/m0ZmBGtkIs,20105,0,0,0
1595048316177633280,1134769331068448768,2022-11-22 13:35:27+00:00,en,"@malylub @err4_r @visegrad24 Yes, there's peace now ☮️https://t.co/5Szy8i5Nq9",0,0,0,0
1595048316118892544,631042265,2022-11-22 13:35:27+00:00,en,"RT @FIFAWorldCup: 정국 (Jung Kook) ""Dreamers"" Official Music Video | FIFA World Cup 2022 Official Soundtrack

https://t.co/2vjhri8x19

#Dream…",76362,0,0,0
1595048315938562050,1309088387157106691,2022-11-22 13:35:27+00:00,en,"RT @Adenya1Humphrey: Luke 21
34:“Be careful, or your hearts will be weighed down with carousing, drunkenness and the anxieties of life, and…",6,0,0,0
1595048315862802433,21257791,2022-11-22 13:35:27+00:00,en,RT @brfootball: ARGENTINA LOSE THEIR WORLD CUP OPENER TO SAUDI ARABIA 😱 https://t.co/IEk2ZpnpDl,8910,0,0,0
1595048315795767296,1518951420447313922,2022-11-22 13:35:27+00:00,en,World Cup kicks off amid mounting pressure over Qatar’s LGBTQ views https://t.co/5QknBZz9hV,0,0,0,0
1595048315649167363,25125398,2022-11-22 13:35:27+00:00,en,RT @btschartdata: 정국 (Jung Kook) - Dreamers | FIFA World Cup 2022 Official Soundtrack https://t.co/m0ZmBGtkIs,20105,0,0,0
1595048315296833537,1206235742126723072,2022-11-22 13:35:27+00:00,en,"RT @charts_k: 정국 Jung Kook (of BTS) featuring Fahad Al Kubaisi - Dreamers | FIFA World Cup 2022 Soundtrack MV is out now!

https://t.co/LP5…",1933,0,0,0
1595048315120652288,1506380536549416968,2022-11-22 13:35:27+00:00,en,RT @MrFilipeOrlando: Higuain finding out he won't be made scapegoat for Messi losing at the World Cup again https://t.co/i8f3ZtPeSd,152,0,0,0
1595048314814488577,2994611047,2022-11-22 13:35:27+00:00,en,RT @brfootball: The World Cup. https://t.co/s0HNgYzKdd,15025,0,0,0
1595048314621550593,21439683,2022-11-22 13:35:27+00:00,en,RT @nunseriouz: @brfootball Best goal in the World Cup so far: https://t.co/O98bXiVzwt,197,0,0,0
1595048314382188546,74712310,2022-11-22 13:35:27+00:00,en,"RT @tozzer121: #MOS nobody wants it bought a few more decent disco here with funding in at 0.18p 

Trade only World Cup imminent expecting…",1,0,0,0
1595048314298302464,1581064188851535873,2022-11-22 13:35:27+00:00,en,"RT @FIFAWorldCup: 정국 (Jung Kook) ""Dreamers"" Official Music Video | FIFA World Cup 2022 Official Soundtrack

https://t.co/2vjhri8x19

#Dream…",76374,0,0,0
1595048314294222848,1537793952774033414,2022-11-22 13:35:27+00:00,en,"RT @FIFAWorldCup: 정국 (Jung Kook) ""Dreamers"" Official Music Video | FIFA World Cup 2022 Official Soundtrack

https://t.co/2vjhri8x19

#Dream…",76374,0,0,0
1595048313761529857,1315704779599941632,2022-11-22 13:35:27+00:00,en,"RT @brfootball: ▪️ First coach to win two AFCON titles with two different teams
▪️ Took Morocco to first World Cup in 20 years in 2018
▪️ B…",2973,0,0,0
1595048313342099462,876499322506022912,2022-11-22 13:35:27+00:00,en,"RT @BTSChartsDailyx: .@bts_bighit @BIGHIT_MUSIC @FIFAWorldCup
The official video of Jung Kook 'Dreamers' performance at FIFA World Cup Qata…",6099,0,0,0
1595048313270714371,2493114834,2022-11-22 13:35:27+00:00,en,RT @brfootball: The World Cup. https://t.co/s0HNgYzKdd,15025,0,0,0
1595048313069666305,1314284745073647617,2022-11-22 13:35:27+00:00,en,"RT @FIFAWorldCup: 정국 (Jung Kook) ""Dreamers"" Official Music Video | FIFA World Cup 2022 Official Soundtrack

https://t.co/2vjhri8x19

#Dream…",76374,0,0,0
1595048312746528771,1576732127395209217,2022-11-22 13:35:26+00:00,en,"RT @SkySportsPL: A World Cup debut to remember 🤩

Will Jude Bellingham be on the move? 🤔",73,0,0,0
1595048312662818817,1591815426043953152,2022-11-22 13:35:26+00:00,en,"@m1nggkie @milkndvkookies @bts_bighit @BIGHIT_MUSIC @FIFAWorldCup @bts_bighit @BIGHIT_MUSIC @FIFAWorldCup
The official video of Jung Kook 'Dreamers' performance at FIFA World Cup Qatar 2022 Opening Ceremony posted on BANGTANTV Channel (https://t.co/rBsYqMxMVQ) is made unavailable for copyright issue. pls see to this matter &amp; fix the error ASAP",0,0,0,0
1595048312520192003,1512131851204366345,2022-11-22 13:35:26+00:00,en,"RT @WorldTimesWT: Picture of Sijda of KSA players goes viral on social media as Saudi Arabia beats Argentina in FIFA World Cup.

#ARGvsKSA…",10,0,0,0
1595048312368992258,2876867187,2022-11-22 13:35:26+00:00,en,RT @HasbullaHive: If Argentina wins the World Cup I will cash app everybody who likes this tweet 100 dollars https://t.co/u53SsZZSfZ,10026,0,0,0
1595048312226603008,727184034,2022-11-22 13:35:26+00:00,en,"RT @OfficialSirLaw: Appreciation Tweet For Coach Herve Renard.
He's won the Africa Cup Of Nations with Zambia &amp; Ivory Coast.
Now he's ended…",41,0,0,0
1595048312163508225,1588522990991458304,2022-11-22 13:35:26+00:00,en,GUYS!!!!! Please stream #DREAMERS by #JUNGKOOK on Spotify. The official video is out. Our little maknae selling free tickets in 2013 opening World Cup Ceremony is what makes Us feel proud.Era of #FifaKook is legenderious.KOOKIE you got that boy.We Are Proud Of You.Keep Achieving! https://t.co/AsIeXusvKX,0,0,0,0
1595048312134324224,1015575307774935040,2022-11-22 13:35:26+00:00,en,RT @glosstannies: The official video of JungKook 'Dreamers' performance at the FIFA World Cup Qatar 2022 Opening Ceremony is now back up on…,155,0,0,0
1595048312079802369,2555296692,2022-11-22 13:35:26+00:00,en,RT @GaryLineker: That is one of the greatest upsets in World Cup history. Extraordinary performance from Saudi Arabia.,3033,0,0,0
1595048312012689409,737004161598918661,2022-11-22 13:35:26+00:00,en,"RT @FIFAWorldCup: 정국 (Jung Kook) ""Dreamers"" Official Music Video | FIFA World Cup 2022 Official Soundtrack

https://t.co/2vjhri8x19

#Dream…",76374,0,0,0
1595048312008220672,1439697830562631685,2022-11-22 13:35:26+00:00,en,RT @btschartdata: 정국 (Jung Kook) - Dreamers | FIFA World Cup 2022 Official Soundtrack https://t.co/m0ZmBGtkIs,20105,0,0,0
1595048311979114502,1114180941268836354,2022-11-22 13:35:26+00:00,en,RT @duke_robin: Argentina also lost 1-0 to Cameroon in the first group stage match 1990 World Cup and went all the way to lose to Germany i…,2,0,0,0
1595048311962025990,2936116166,2022-11-22 13:35:26+00:00,en,"📺 Watch Live Stream | World Cup 2022

⚽️ 🇩🇰 Denmark vs Tunisia 🇹🇳

▶️Live Link⤵️

🔴➤HD : https://t.co/QwTLXjaZyu

🔴➤SD : https://t.co/QwTLXjaZyu

#تونس_الدنمارك #DENTUN

#Qatar2022

⤵️🔏⤵️",0,0,0,0
1595048311941128196,1571801675014311936,2022-11-22 13:35:26+00:00,en,"@FIFAWorldCup No forgetting that  Saudi Arabia where among the weakest team and inconsiderate  with regards to their last parformance in the last WORLD CUP 
MASHA ALLAH 
AND 
CONGRATULATIONS TO Saudiya",0,0,0,0
1595048311937011713,1595048052225613826,2022-11-22 13:35:26+00:00,en,"RT @FplRossoneri: Hi #WCFantasy Managers 👋👋

HERE WE GO 👀 

My Differential blog for #MD1 with @allaboutfpl is now LIVE ✅

🌟Top Differentia…",25,0,0,0
1595048311903653889,1085995149958803462,2022-11-22 13:35:26+00:00,en,"RT @FIFAWorldCup: 정국 (Jung Kook) ""Dreamers"" Official Music Video | FIFA World Cup 2022 Official Soundtrack

https://t.co/2vjhri8x19

#Dream…",76374,0,0,0
1595048311815569409,70845092,2022-11-22 13:35:26+00:00,en,RT @2022_QatarWC: The picture of the World Cup so far 🇸🇦🇦🇷 https://t.co/CeArVlyoyO,465,0,0,0
1595048311634919425,334929546,2022-11-22 13:35:26+00:00,en,"RT @FIFAWorldCup: 정국 (Jung Kook) ""Dreamers"" Official Music Video | FIFA World Cup 2022 Official Soundtrack

https://t.co/2vjhri8x19

#Dream…",76374,0,0,0
1595048311236726784,1245641917,2022-11-22 13:35:26+00:00,en,"RT @almostdita: ""DREAMERS"" By Jungkook | FIFA World Cup 2022 Official Soundtrack (MV) 

https://t.co/9h2Z3gDGJ6",285,0,0,0
1595048311173660673,1227255492923314176,2022-11-22 13:35:26+00:00,en,"RT @FIFAWorldCup: 정국 (Jung Kook) ""Dreamers"" Official Music Video | FIFA World Cup 2022 Official Soundtrack

https://t.co/2vjhri8x19

#Dream…",76374,0,0,0
1595048310934765570,1506693018782371841,2022-11-22 13:35:26+00:00,en,"RT @BitMetis: ⚽@BitMetis x @okxweb3 World Football Cup NFT AirDrop!

🥳Created an OKX Wallet &amp; fill out the form will get 1 NFT #Airdrops an…",782,0,0,0
1595048310896721920,984042325566373889,2022-11-22 13:35:26+00:00,en,"@Letter_to_Jack This is hilarious! LOL!😂BTW,  To celebrate the 2022 FIFA World Cup, #MEXC launch a referral promotion for you and your friends to share $10,000 worth of fan tokens!",0,0,0,0
1595048310854881280,1592974021846568961,2022-11-22 13:35:26+00:00,en,More surprising win this World Cup?,0,0,0,0
1595048310834094080,1459408949300498432,2022-11-22 13:35:26+00:00,en,"RT @charts_k: 정국 Jung Kook (of BTS) featuring Fahad Al Kubaisi - Dreamers | FIFA World Cup 2022 Soundtrack MV is out now!

https://t.co/LP5…",1933,0,0,0
1595048310678687746,1505840838710026240,2022-11-22 13:35:26+00:00,en,"RT @KonateFC: 𝟐𝟎𝟐𝟎: Konaté partners Upamecano at CB in Bundesliga 

𝟐𝟎𝟐𝟏: Konaté partners Upamecano at CB in the U21 Euros

𝟐𝟎𝟐𝟐: Konaté pa…",87,0,0,0
1595048310590652416,1142307674824105984,2022-11-22 13:35:26+00:00,en,RT @2022_QatarWC: The picture of the World Cup so far 🇸🇦🇦🇷 https://t.co/CeArVlyoyO,465,0,0,0
1595048310540472326,1025198330371039233,2022-11-22 13:35:26+00:00,en,RT @glosstannies: The official video of JungKook 'Dreamers' performance at the FIFA World Cup Qatar 2022 Opening Ceremony is now back up on…,155,0,0,0
1595048310183976965,4850331616,2022-11-22 13:35:26+00:00,en,"Argentina lost but that can happen. 
Better lose now than later.
Underestimating your opponents is always a bad idea.
Argentina will still win the World Cup.",0,0,0,0
1595048309806497794,2188863014,2022-11-22 13:35:26+00:00,en,"RT @BLCKSMTHApparel: 🚨 #COMPETITION 🚨

We’re giving away TWO of our wrestling-inspired football jerseys for the start of the World Cup. 

T…",62,0,0,0
1595048309776945159,1509998761510158338,2022-11-22 13:35:26+00:00,en,"RT @brfootball: ▪️ First coach to win two AFCON titles with two different teams
▪️ Took Morocco to first World Cup in 20 years in 2018
▪️ B…",2973,0,0,0
1595048309361725440,4034315662,2022-11-22 13:35:26+00:00,en,RT @brfootball: The World Cup. https://t.co/s0HNgYzKdd,15025,0,0,0
1595048309315735558,116121927,2022-11-22 13:35:26+00:00,en,RT @brfootball: ARGENTINA LOSE THEIR WORLD CUP OPENER TO SAUDI ARABIA 😱 https://t.co/IEk2ZpnpDl,8910,0,0,0
1595048309282189313,1406418677595971584,2022-11-22 13:35:26+00:00,en,"RT @b3unIq_: Dress Floral 🌼
1. https://t.co/1qL2WptpxK
2. https://t.co/nHPUltIbN2
3. https://t.co/kaUI1BxtMx
4. https://t.co/AxLHl46V3z
5.…",117,0,0,0
1595048309273788417,254541171,2022-11-22 13:35:26+00:00,en,#WorldCup2022: #Messi opens scoring in 10th minute (VIDEO) | https://t.co/fwtfmEoHpX Sport - All about sports https://t.co/kqRXhIaO9N,0,0,0,0
1595048309038936064,2338901269,2022-11-22 13:35:26+00:00,en,"RT @FIFAWorldCup: 정국 (Jung Kook) ""Dreamers"" Official Music Video | FIFA World Cup 2022 Official Soundtrack

https://t.co/2vjhri8x19

#Dream…",76374,0,0,0
1595048308594335746,1229099876689928192,2022-11-22 13:35:25+00:00,en,"RT @FIFAWorldCup: 정국 (Jung Kook) ""Dreamers"" Official Music Video | FIFA World Cup 2022 Official Soundtrack

https://t.co/2vjhri8x19

#Dream…",76374,0,0,0
1595048308397035520,1579194655287267328,2022-11-22 13:35:25+00:00,en,"RT @FIFAWorldCup: 정국 (Jung Kook) ""Dreamers"" Official Music Video | FIFA World Cup 2022 Official Soundtrack

https://t.co/2vjhri8x19

#Dream…",76374,0,0,0
1595048308334108673,601614101,2022-11-22 13:35:25+00:00,en,"RT @ivmcvssper: ""Argentina is winning the world cup, we have Messi, he's the GOAT""

Saudi Arabia : https://t.co/r0CRjlv6Dy",1106,0,0,0
1595048308245929984,2809178967,2022-11-22 13:35:25+00:00,en,"RT @ESPNFC: Won the 2012 Africa Cup of Nations with Zambia.

Won the 2015 Africa Cup of Nations with Ivory Coast.

Leads Saudi Arabia to a…",8835,0,0,0
1595048308183289857,1506389680899637248,2022-11-22 13:35:25+00:00,en,"RT @NatashaBertrand: Ok, let’s relax a bit, NYT 😂 https://t.co/1qXrFzwbGD https://t.co/bfUKCAyqte",58,0,0,0
1595048308120379393,1569421704572665859,2022-11-22 13:35:25+00:00,en,"RT @amazonmallpk: Are you excited to witness the world biggest sports battles? 

FIFA World Cup Qatar 2022 live from Amazon Outlet Mall Ter…",12,0,0,0
1595048308116160512,1424947802992304134,2022-11-22 13:35:25+00:00,en,"🎉@Ethanim_Network Bastet FIFA World Cup 2022 Bonanza is here!
🏆 1 million tEPU prize pool
🎁 30-50-20% distribution among participants
👑Help me #Findtheluckybastet to win.
👉Join now: https://t.co/y4BEoGKfaY

#Ethanim #NFTGiveaways #FIFAWorldCup #FIFAモバイル #Argentina",0,0,0,0
1595048307772252160,877109796842856448,2022-11-22 13:35:25+00:00,en,"RT @FIFAWorldCup: 정국 (Jung Kook) ""Dreamers"" Official Music Video | FIFA World Cup 2022 Official Soundtrack

https://t.co/2vjhri8x19

#Dream…",76362,0,0,0
1595048307616894977,405763834,2022-11-22 13:35:25+00:00,en,"RT @ivmcvssper: ""Argentina is winning the world cup, we have Messi, he's the GOAT""

Saudi Arabia : https://t.co/r0CRjlv6Dy",1106,0,0,0
1595048307239575557,1395134472996200448,2022-11-22 13:35:25+00:00,en,RT @btschartdata: 정국 (Jung Kook) - Dreamers | FIFA World Cup 2022 Official Soundtrack https://t.co/m0ZmBGtkIs,20105,0,0,0
1595048306941493248,4787798593,2022-11-22 13:35:25+00:00,en,"RT @FIFAWorldCup: 정국 (Jung Kook) ""Dreamers"" Official Music Video | FIFA World Cup 2022 Official Soundtrack

https://t.co/2vjhri8x19

#Dream…",76374,0,0,0
1595048306555904001,559647639,2022-11-22 13:35:25+00:00,en,"RT @ESPNFC: Won the 2012 Africa Cup of Nations with Zambia.

Won the 2015 Africa Cup of Nations with Ivory Coast.

Leads Saudi Arabia to a…",8835,0,0,0
1595048306396352515,1260902534635556864,2022-11-22 13:35:25+00:00,en,RT @Tiatia2000: Why do I feel like if we put the Arsenal team in the World Cup we’ll win the whole thing,77,0,0,0
1595048306081669124,237932722,2022-11-22 13:35:25+00:00,en,"RT @PUBLUNCH1: Ha ha ha!! This World Cup is nuts man… Now up pops Eniola Aluko, the woman who’s been kicking off about racism and bullying.…",11,0,0,0
1595048305968709634,1535601820248440832,2022-11-22 13:35:25+00:00,en,"RT @aatankkwadi: No Lindu in the World Cup saar
#BoycottQatar2022 
#FIFAWorldCup https://t.co/B3JHyMb52N",19,0,0,0
1595048305800929282,1585531856786694144,2022-11-22 13:35:25+00:00,en,"RT @liana08492631: Denmark vs Tunisia,Live Stream HD
Tunisia vs Denmark
2022 FIFA World Cup
Qatar World Cup 2022

If Stream Stops⤵️🔔
🔴𝐇𝐃 𝐋𝐢…",10,0,0,0
1595048305796730880,4601751514,2022-11-22 13:35:25+00:00,en,"RT @OptaJoe: 49 - Marcus Rashford scored just 49 seconds after coming on for England, the third-quickest goal by a substitute in World Cup…",608,0,0,0
1595048305599614976,3325654674,2022-11-22 13:35:25+00:00,en,"📺Go Live🔴► Stream 2022🔥

Denmark vs Tunisia

🎬Live🔴►:https://t.co/cxiExjM5tI

🎬Live🔴►:https://t.co/cxiExjM5tI

#DENTUN #Denmark #Tunisia #WorldCup2022 #FIFAWorldCup #Qatar2022

FIFA World Cup Qatar 2022

#Denmark

#Tunisia

qq
adfawer",0,0,0,0
1595048305381502977,1468126553817108484,2022-11-22 13:35:25+00:00,en,"RT @SkySportsNews: 🗣️ ""I'm just too cool""

Finlay Fisher, the inspiration behind Jack Grealish’s World Cup celebration ❤️ https://t.co/ow5a…",79,0,0,0
1595048305284759552,1148416656948908034,2022-11-22 13:35:25+00:00,en,"RT @ChromeCrumpet: The perfect way to start the week 🥰
Sapphire Club the place to be 😘
We will also be showing all World Cup games live ⚽️…",3,0,0,0
1595048305230503938,1320881989151502337,2022-11-22 13:35:25+00:00,en,"RT @NakamotoGames: #NAKAFam, the results are in! 🎉

The winners of the $NAKA #FIFAWorldCup campaign have been determined ⚽️

Each lucky vic…",518,0,0,0
1595048305134030849,1482039391665201153,2022-11-22 13:35:25+00:00,en,"@Aptos_insiders @OzOzOz_NFT RONALDU INU 🐶⚽️ 

A MEME COIN ON THE BSC , FIFA WORLD HAS STARTED AND THIS IS THE LAST WORLD CUP FOR CHRISTIANO RONALDO.
SO WE CREATED RONALDO INU TO SUPPORT HIM.

previous project 27x and 7x respectively.
This time we are aiming for 100x.
 
@ronaldoinucn",0,0,0,0
1595048304861134850,1379059580722933764,2022-11-22 13:35:25+00:00,en,"RT @partypoker: We have 5 x $22 tickets to The Predator to giveaway! To go in the draw just like, follow, retweet and tell us who you want…",73,0,0,0
1595048304756559873,1399092684632072199,2022-11-22 13:35:25+00:00,en,"RT @afcstuff: Takehiro Tomiyasu names his favourite Spain national team player: “Thiago.”

Journalist: “Thiago Alcantara? He’s not coming […",411,0,0,0
1595048304702025728,140736112,2022-11-22 13:35:25+00:00,en,"RT @OfficialSirLaw: Appreciation Tweet For Coach Herve Renard.
He's won the Africa Cup Of Nations with Zambia &amp; Ivory Coast.
Now he's ended…",41,0,0,0
1595048304617967618,1231587384501948418,2022-11-22 13:35:25+00:00,en,LEEYEEZY- WORLD CUP #brazil #worldcup2022 #neymar #fifa23 #worldcup #ps5 https://t.co/nQQL57flPm via @YouTube,0,0,0,0
1595048304399753223,2800172256,2022-11-22 13:35:24+00:00,en,RT @glosstannies: The official video of JungKook 'Dreamers' performance at the FIFA World Cup Qatar 2022 Opening Ceremony is now back up on…,155,0,0,0
1595048304341041153,3370930642,2022-11-22 13:35:24+00:00,en,"RT @Naija_PR: Guess who ended Argentina's 36-game unbeaten streak in the first game of the World Cup?

Saudi Arabia https://t.co/uwcgARAXo1",72,0,0,0
1595048304077082624,1563370876816347139,2022-11-22 13:35:24+00:00,en,"📺  World Cup 2022
🔴LIVE NOW⚽️Denmark vs Tunisia
🔗Live Link🎥▶️ https://t.co/yo9kkavMLZ

  LIVE 🔴► https://t.co/yo9kkavMLZ

  Mobile 📱► https://t.co/yo9kkavMLZ

#FIFAWorldCup🏆 
#Denmark  #Tunisia   #DenvsTun   #QatarWorldCup2022  #FIFAWorldCup  #Qatar2022  
iyhurf",0,0,0,0
1595048303850590208,634475991,2022-11-22 13:35:24+00:00,en,"@TrollFootball I thought that Argentina wont win this World Cup, but after watching the 45 mins, I realized I was right! Waiting for Argentina to win the World cup is like waiting for Italy to play their first World Cup game in Qatar.... https://t.co/dUrkSmep62",0,0,0,0
1595048303636291584,103783136,2022-11-22 13:35:24+00:00,en,"RT @FIFAWorldCup: 정국 (Jung Kook) ""Dreamers"" Official Music Video | FIFA World Cup 2022 Official Soundtrack

https://t.co/2vjhri8x19

#Dream…",76374,0,0,0
1595048303565078532,2286925743,2022-11-22 13:35:24+00:00,en,"RT @ESPNFC: Won the 2012 Africa Cup of Nations with Zambia.

Won the 2015 Africa Cup of Nations with Ivory Coast.

Leads Saudi Arabia to a…",8835,0,0,0
1595048303523237888,1270023626868342784,2022-11-22 13:35:24+00:00,en,"RT @RafaelH117: Saudi Arabia completely deserved this win. Intense, well drilled tactically from start to finish and Argentina were their t…",69,0,0,0
1595048303485648896,2792929718,2022-11-22 13:35:24+00:00,en,"Very early in the tournament  but the World Cup “minnows” don’t seem as far behind the top teams in the men’s game as they used to be. At least in a literal World Cup setting, very few easy games",0,0,0,0
1595048303225356290,49077562,2022-11-22 13:35:24+00:00,en,RT @mubeenr25: I feel very upset that #England are allowed to play in the World Cup when polygamy is illegal in England and punishable by u…,1063,0,0,0
1595048303191891969,334192143,2022-11-22 13:35:24+00:00,en,"RT @FIFAWorldCup: 정국 (Jung Kook) ""Dreamers"" Official Music Video | FIFA World Cup 2022 Official Soundtrack

https://t.co/2vjhri8x19

#Dream…",76378,0,0,0
1595048303149867011,1265131831936135168,2022-11-22 13:35:24+00:00,en,RT @NBCNews: BREAKING: Saudi Arabia beats Leo Messi’s Argentina 2-1 in one of the biggest upsets in World Cup history. https://t.co/Tc0sLu0…,49,0,0,0
1595048302810390531,1269501022180741121,2022-11-22 13:35:24+00:00,en,"RT @emelia_yanti: Qatar 2022 World Cup opening tonight. A Message from an Adidas' worker in Indonesia for Lionel Messi, the captain of the…",20662,0,0,0
1595048302730530818,1165658142388228096,2022-11-22 13:35:24+00:00,en,RT @brfootball: The World Cup. https://t.co/s0HNgYzKdd,15032,0,0,0
1595048302541930497,452882425,2022-11-22 13:35:24+00:00,en,"RT @FIFAWorldCup: 정국 (Jung Kook) ""Dreamers"" Official Music Video | FIFA World Cup 2022 Official Soundtrack

https://t.co/2vjhri8x19

#Dream…",76378,0,0,0
1595048301870874624,1297564106984235008,2022-11-22 13:35:24+00:00,en,RT @brfootball: The World Cup. https://t.co/s0HNgYzKdd,15032,0,0,0
1595048301845680129,1157638929425682432,2022-11-22 13:35:24+00:00,en,"RT @FIFAWorldCup: 정국 (Jung Kook) ""Dreamers"" Official Music Video | FIFA World Cup 2022 Official Soundtrack

https://t.co/2vjhri8x19

#Dream…",76378,0,0,0
1595048301791186944,847441578176032772,2022-11-22 13:35:24+00:00,en,"RT @FIFAWorldCup: 정국 (Jung Kook) ""Dreamers"" Official Music Video | FIFA World Cup 2022 Official Soundtrack

https://t.co/2vjhri8x19

#Dream…",76378,0,0,0
1595048301736636422,851051483155939328,2022-11-22 13:35:24+00:00,en,"RT @FIFAWorldCup: 정국 (Jung Kook) ""Dreamers"" Official Music Video | FIFA World Cup 2022 Official Soundtrack

https://t.co/2vjhri8x19

#Dream…",76378,0,0,0
1595048301682122752,4687339285,2022-11-22 13:35:24+00:00,en,"RT @FIFAWorldCup: 정국 (Jung Kook) ""Dreamers"" Official Music Video | FIFA World Cup 2022 Official Soundtrack

https://t.co/2vjhri8x19

#Dream…",76378,0,0,0
1595048301161766915,1259205155871952898,2022-11-22 13:35:24+00:00,en,RT @PopBase: Saudi Arabia wins 2-1 against Argentina at the World Cup. #FIFAWorldCup https://t.co/PU4dTyXtCl,1536,0,0,0
1595048300969095168,3974662755,2022-11-22 13:35:24+00:00,en,"RT @WilliamHill: Only five men have scored in four different World Cup tournaments:

🇧🇷 Pelé
🇩🇪 Uwe Seeler
🇩🇪 Miroslav Klose 
🇵🇹 Cristiano…",80,0,0,0
1595048300964872192,1427336462,2022-11-22 13:35:24+00:00,en,RT @SusanShalabiMol: Palestine gets a different version of the World Cup with tear gaz canisters for fireworks:Happened yesterday in Alkadr…,61,0,0,0
1595048300901711874,1214107093319335936,2022-11-22 13:35:24+00:00,en,"RT @FIFAWorldCup: 정국 (Jung Kook) ""Dreamers"" Official Music Video | FIFA World Cup 2022 Official Soundtrack

https://t.co/2vjhri8x19

#Dream…",76378,0,0,0
1595048300616491013,1171485882357964800,2022-11-22 13:35:24+00:00,en,"RT @Vettel_AMR: The GOAT debate is forced. Messi has been hyped all season for this World Cup, multiple official pages saying they are favo…",348,0,0,0
1595048300482564098,2838325074,2022-11-22 13:35:24+00:00,en,"RT @wc22updates: ✅ Won the 2012 Africa Cup of Nations with Zambia.

✅ Won the 2015 Africa Cup of Nations with Ivory Coast.

✅ Shocks the wo…",445,0,0,0
1595048300193144832,985533062,2022-11-22 13:35:23+00:00,en,"RT @AIMIM_Youthicon: @FIFAWorldCup Saudi Arabia have beaten Argentina in what is one of the biggest results in World Cup history. 

Argenti…",22,0,0,0
1595048300184752131,139547351,2022-11-22 13:35:23+00:00,en,"RT @bts_bighit: 정국 (Jung Kook) 'Dreamers' @ FIFA World Cup Qatar 2022 Opening Ceremony
https://t.co/VGBge1OkK0

#Dreamers2022 #FIFAWorldCup…",142131,0,0,0
1595048300126048258,1079231013719396353,2022-11-22 13:35:23+00:00,en,RT @RkReddyFIFA: I will give 2 random people 50$ each that retweets this tweet if Argentina or Portugal wins the Qatar World Cup 2022!,96,0,0,0
1595048300088025089,1708349990,2022-11-22 13:35:23+00:00,en,"RT @Football__Tweet: Japanese fans at the opening World Cup match cleaned up the stands after Qatar-Ecuador. 🇯🇵

Most respectful fans in th…",9904,0,0,0
1595048300050538497,1284852937412366336,2022-11-22 13:35:23+00:00,en,"Malaysians being distracted from work, classes, assignments and world cup because of refreshing twitter for 10th PM announcement.

This is PERPADUAN.",0,0,0,0
1595048299849216003,1576263779033042944,2022-11-22 13:35:23+00:00,en,"RT @amazonmallpk: Are you excited to witness the world biggest sports battles? 

FIFA World Cup Qatar 2022 live from Amazon Outlet Mall Ter…",12,0,0,0
1595048299802677249,713523037560111105,2022-11-22 13:35:23+00:00,en,Bale salvaged a 1-1 draw for Wales in opposition to USA on the World Cup https://t.co/ZxZdbZPAj4,0,0,0,0
1595048299698216961,566038428,2022-11-22 13:35:23+00:00,en,RT @NRGgg: wait a minute...brim at the world cup? https://t.co/7JJLSjdzHz,4196,0,0,0
1595048299572363264,134805749,2022-11-22 13:35:23+00:00,en,RT @Al__Quraan: “🇸🇦 Saudi Arabia become the first Muslim country to win a game at this World Cup by defeating one of the tournament favouri…,5,0,0,0
1595048299446374402,3083442771,2022-11-22 13:35:23+00:00,en,"@itvnews @LauraMcAllister she speaks about not bending your principles if someone challenges you and that’s what the Qataris are doing. stop the hypocrisy. We all know after the wc, the moral brigade will not care about anything happening there and happily holiday in Dubai enjoying their World Cup bonus.",0,0,0,0
